#T (K)	Thermal conductivities in W/m*K for various Pressures (Pa) source : http://webbook.nist.gov/chemistry/fluid/
#P	0.1e5,		0.5e5,		1e5,		1.5e5,		2e5
312.24	0.16028	0.16031	0.16035	0.16038	0.16042
312.90	0.16051	0.16054	0.16058	0.16062	0.16066
313.56	0.16074	0.16077	0.16081	0.16085	0.16089
314.22	0.16098	0.16101	0.16105	0.16109	0.16112
314.88	0.16121	0.16124	0.16128	0.16132	0.16136
315.54	0.16145	0.16148	0.16151	0.16155	0.16159
316.20	0.16168	0.16171	0.16175	0.16179	0.16182
316.86	0.16191	0.16194	0.16198	0.16202	0.16206
317.52	0.16215	0.16218	0.16221	0.16225	0.16229
318.18	0.16238	0.16241	0.16245	0.16249	0.16252
318.84	0.16261	0.16264	0.16268	0.16272	0.16276
319.50	0.16284	0.16288	0.16291	0.16295	0.16299
320.15	0.16308	0.16311	0.16315	0.16318	0.16322
320.81	0.16331	0.16334	0.16338	0.16342	0.16346
321.47	0.16354	0.16357	0.16361	0.16365	0.16369
322.13	0.16377	0.16380	0.16384	0.16388	0.16392
322.79	0.16401	0.16404	0.16408	0.16411	0.16415
323.45	0.16424	0.16427	0.16431	0.16435	0.16438
324.11	0.16447	0.16450	0.16454	0.16458	0.16462
324.77	0.16470	0.16473	0.16477	0.16481	0.16485
325.43	0.16493	0.16496	0.16500	0.16504	0.16508
326.09	0.16516	0.16520	0.16523	0.16527	0.16531
326.75	0.16540	0.16543	0.16547	0.16550	0.16554
327.41	0.16563	0.16566	0.16570	0.16573	0.16577
328.07	0.16586	0.16589	0.16593	0.16597	0.16600
328.73	0.16609	0.16612	0.16616	0.16620	0.16623
329.39	0.16632	0.16635	0.16639	0.16643	0.16646
330.05	0.16655	0.16658	0.16662	0.16666	0.16670
330.71	0.16678	0.16681	0.16685	0.16689	0.16693
331.37	0.16701	0.16704	0.16708	0.16712	0.16716
332.03	0.16724	0.16727	0.16731	0.16735	0.16739
332.69	0.16747	0.16750	0.16754	0.16758	0.16762
333.35	0.16770	0.16773	0.16777	0.16781	0.16785
334.01	0.16793	0.16796	0.16800	0.16804	0.16808
334.67	0.16816	0.16819	0.16823	0.16827	0.16831
335.33	0.16839	0.16842	0.16846	0.16850	0.16854
335.99	0.16862	0.16865	0.16869	0.16873	0.16876
336.65	0.16885	0.16888	0.16892	0.16896	0.16899
337.31	0.16908	0.16911	0.16915	0.16919	0.16922
337.97	0.16931	0.16934	0.16938	0.16941	0.16945
338.63	0.16954	0.16957	0.16960	0.16964	0.16968
339.29	0.16976	0.16980	0.16983	0.16987	0.16991
339.95	0.16999	0.17002	0.17006	0.17010	0.17014
340.61	0.17022	0.17025	0.17029	0.17033	0.17037
341.27	0.17045	0.17048	0.17052	0.17056	0.17059
341.93	0.17068	0.17071	0.17075	0.17079	0.17082
342.58	0.17091	0.17094	0.17098	0.17101	0.17105
343.24	0.17113	0.17117	0.17120	0.17124	0.17128
343.90	0.17136	0.17139	0.17143	0.17147	0.17151
344.56	0.17159	0.17162	0.17166	0.17170	0.17173
345.22	0.17182	0.17185	0.17189	0.17192	0.17196
345.88	0.17205	0.17208	0.17211	0.17215	0.17219
346.54	0.17227	0.17230	0.17234	0.17238	0.17242
347.20	0.17250	0.17253	0.17257	0.17261	0.17264
347.86	0.17273	0.17276	0.17280	0.17283	0.17287
348.52	0.17295	0.17298	0.17302	0.17306	0.17310
349.18	0.17318	0.17321	0.17325	0.17329	0.17332
349.84	0.17341	0.17344	0.17348	0.17351	0.17355
350.50	0.17363	0.17366	0.17370	0.17374	0.17378
351.16	0.17386	0.17389	0.17393	0.17397	0.17400
351.82	0.17409	0.17412	0.17416	0.17419	0.17423
352.48	0.17431	0.17434	0.17438	0.17442	0.17446
353.14	0.17454	0.17457	0.17461	0.17465	0.17468
353.80	0.17476	0.17480	0.17483	0.17487	0.17491
354.46	0.17499	0.17502	0.17506	0.17510	0.17513
355.12	0.17522	0.17525	0.17529	0.17532	0.17536
355.78	0.17544	0.17547	0.17551	0.17555	0.17559
356.44	0.17567	0.17570	0.17574	0.17577	0.17581
357.10	0.17589	0.17592	0.17596	0.17600	0.17604
357.76	0.17612	0.17615	0.17619	0.17622	0.17626
358.42	0.17634	0.17637	0.17641	0.17645	0.17649
359.08	0.17657	0.17660	0.17664	0.17667	0.17671
359.74	0.17679	0.17682	0.17686	0.17690	0.17694
360.40	0.17702	0.17705	0.17709	0.17712	0.17716
361.06	0.17724	0.17727	0.17731	0.17735	0.17739
361.72	0.17747	0.17750	0.17754	0.17757	0.17761
362.38	0.17769	0.17772	0.17776	0.17780	0.17783
363.04	0.17792	0.17795	0.17798	0.17802	0.17806
363.70	0.17814	0.17817	0.17821	0.17825	0.17828
364.36	0.17836	0.17839	0.17843	0.17847	0.17851
365.01	0.17859	0.17862	0.17866	0.17869	0.17873
365.67	0.17881	0.17884	0.17888	0.17892	0.17895
366.33	0.17903	0.17907	0.17910	0.17914	0.17918
366.99	0.17926	0.17929	0.17933	0.17936	0.17940
367.65	0.17948	0.17951	0.17955	0.17959	0.17963
368.31	0.17971	0.17974	0.17977	0.17981	0.17985
368.97	0.17993	0.17996	0.18000	0.18003	0.18007
369.63	0.18015	0.18018	0.18022	0.18026	0.18029
370.29	0.18037	0.18040	0.18044	0.18048	0.18052
370.95	0.18060	0.18063	0.18067	0.18070	0.18074
371.61	0.18082	0.18085	0.18089	0.18093	0.18096
372.27	0.18104	0.18107	0.18111	0.18115	0.18119
372.93	0.18127	0.18130	0.18133	0.18137	0.18141
373.59	0.18149	0.18152	0.18156	0.18159	0.18163
374.25	0.18171	0.18174	0.18178	0.18182	0.18185
374.91	0.18193	0.18196	0.18200	0.18204	0.18208
375.57	0.18215	0.18218	0.18222	0.18226	0.18230
376.23	0.18238	0.18241	0.18244	0.18248	0.18252
376.89	0.18260	0.18263	0.18267	0.18270	0.18274
377.55	0.18282	0.18285	0.18289	0.18293	0.18296
378.21	0.18304	0.18307	0.18311	0.18315	0.18318
378.87	0.18326	0.18329	0.18333	0.18337	0.18341
379.53	0.18348	0.18351	0.18355	0.18359	0.18363
380.19	0.18371	0.18374	0.18377	0.18381	0.18385
380.85	0.18393	0.18396	0.18399	0.18403	0.18407
381.51	0.18415	0.18418	0.18422	0.18425	0.18429
382.17	0.18437	0.18440	0.18444	0.18447	0.18451
382.83	0.18459	0.18462	0.18466	0.18469	0.18473
383.49	0.18481	0.18484	0.18488	0.18492	0.18495
384.15	0.18503	0.18506	0.18510	0.18514	0.18517
384.81	0.18525	0.18528	0.18532	0.18536	0.18539
385.47	0.18547	0.18550	0.18554	0.18558	0.18561
386.13	0.18569	0.18572	0.18576	0.18580	0.18583
386.79	0.18591	0.18594	0.18598	0.18602	0.18605
387.44	0.18613	0.18616	0.18620	0.18624	0.18627
388.10	0.18635	0.18638	0.18642	0.18646	0.18649
388.76	0.18657	0.18660	0.18664	0.18668	0.18671
389.42	0.18679	0.18682	0.18686	0.18690	0.18693
390.08	0.18701	0.18704	0.18708	0.18712	0.18715
390.74	0.18723	0.18726	0.18730	0.18734	0.18737
391.40	0.18745	0.18748	0.18752	0.18755	0.18759
392.06	0.18767	0.18770	0.18774	0.18777	0.18781
392.72	0.18789	0.18792	0.18796	0.18799	0.18803
393.38	0.18811	0.18814	0.18817	0.18821	0.18825
394.04	0.18833	0.18836	0.18839	0.18843	0.18847
394.70	0.18854	0.18857	0.18861	0.18865	0.18869
395.36	0.18876	0.18879	0.18883	0.18887	0.18891
396.02	0.18898	0.18901	0.18905	0.18909	0.18912
396.68	0.18920	0.18923	0.18927	0.18931	0.18934
397.34	0.18942	0.18945	0.18949	0.18952	0.18956
398.00	0.18964	0.18967	0.18970	0.18974	0.18978
